X,Y,Z
594.852,155.363,153.728
595.009,155.363,153.741
596.299,155.363,153.960
598.601,155.363,154.040
599.710,155.363,154.124
600.334,155.363,154.146
601.668,155.363,154.139
606.477,155.363,153.937
607.458,155.363,153.890
607.931,155.363,153.867
608.403,155.363,153.773
609.431,155.363,153.608
610.001,155.363,153.471
610.800,155.363,153.187
612.335,155.363,152.663
613.211,155.363,152.348
613.773,155.363,152.163
614.615,155.363,151.879
615.088,155.363,151.720
615.773,155.363,151.480
616.403,155.363,151.253
617.431,155.363,150.883
617.773,201.678,151.410
617.773,199.678,151.360
617.773,204.678,151.400
608.773,198.678,153.830
609.773,197.678,153.780
610.773,193.678,153.660
610.773,199.678,153.620
607.773,204.678,153.910
610.773,196.678,153.690
610.773,201.678,153.680
611.773,198.678,153.410
608.773,203.678,153.860
612.773,193.678,153.100
613.773,192.678,152.720
611.773,194.678,153.450
609.773,202.678,153.790
612.773,201.678,153.280
612.773,199.678,153.120
615.773,193.678,152.040
612.773,196.678,153.140
612.773,203.678,153.360
613.773,198.678,152.740
611.773,204.678,153.560
614.773,194.678,152.390
613.773,195.678,152.760
613.773,200.678,152.840
613.773,202.678,153.000
614.773,199.678,152.410
616.773,194.678,151.690
617.773,193.678,151.330
614.773,196.678,152.380
613.773,204.678,152.980
614.773,203.678,152.610
615.773,197.678,152.020
615.773,195.678,152.030
614.773,200.678,152.480
615.773,202.678,152.190
616.773,198.678,151.680
617.773,195.678,151.330
616.773,196.678,151.680
615.773,204.678,152.170
616.773,200.678,151.740
615.773,201.678,152.160
616.773,203.678,151.790
617.773,197.678,151.340
609.369,192.362,153.820
597.380,196.672,154.193
593.773,194.678,153.470
595.773,195.678,153.940
596.773,196.678,154.090
595.773,199.678,153.920
597.773,203.678,154.140
590.773,192.678,153.050
595.773,197.678,153.940
596.773,202.678,154.060
592.773,195.678,153.290
594.773,196.678,153.740
592.773,201.678,153.250
594.773,198.678,153.720
593.773,197.678,153.500
591.773,196.678,153.140
591.773,202.678,153.120
600.423,193.077,154.236
601.773,193.678,154.080
595.773,192.678,153.910
597.773,192.678,154.170
600.280,197.170,154.245
597.773,195.678,154.170
594.773,193.678,153.690
596.773,193.678,154.070
614.773,184.678,152.240
610.773,189.678,153.580
614.773,187.678,152.240
613.773,188.678,152.600
617.773,177.678,151.070
616.773,180.678,151.460
596.773,189.678,154.080
616.773,185.678,151.540
612.773,189.678,152.980
617.773,178.678,151.080
617.773,181.678,151.130
616.773,182.678,151.490
617.773,184.678,151.180
593.773,185.678,153.560
592.773,188.678,153.280
611.773,190.678,153.330
616.773,187.678,151.540
615.773,188.678,151.890
614.773,189.678,152.260
591.773,185.678,153.160
613.773,190.678,152.650
591.773,191.678,153.110
612.773,191.678,153.040
617.773,188.678,151.200
616.773,189.678,151.560
615.773,190.678,151.960
617.773,189.678,151.210
616.773,190.678,151.610
617.773,191.678,151.280
600.719,183.756,154.173
601.773,186.678,154.060
606.773,187.678,153.880
611.773,184.678,153.280
611.773,186.678,153.330
614.773,176.678,152.090
614.773,181.678,152.140
612.773,183.678,152.920
616.773,174.678,151.420
592.773,181.678,153.270
595.773,182.678,153.950
596.773,185.678,154.090
617.773,173.678,151.020
602.773,189.678,154.010
609.773,188.678,153.730
612.773,187.678,152.990
615.773,178.678,151.790
613.773,182.678,152.520
615.773,175.678,151.760
593.773,182.678,153.490
598.773,187.678,154.190
600.292,187.025,154.242
608.773,189.678,153.810
613.773,185.678,152.630
611.773,188.678,153.320
616.773,176.678,151.440
615.773,181.678,151.810
614.773,183.678,152.210
617.773,175.678,151.050
592.773,184.678,153.330
594.773,184.678,153.770
595.773,186.678,153.950
592.773,170.678,153.280
590.523,167.928,152.270
612.773,171.678,152.830
610.773,179.678,153.510
612.773,173.678,152.790
597.773,180.678,154.170
590.523,165.928,152.330
616.773,166.678,151.270
615.773,169.678,151.710
591.773,171.678,153.150
594.773,176.678,153.700
590.523,168.428,152.260
590.523,167.428,152.280
614.773,171.678,152.130
613.773,172.678,152.470
607.773,184.678,153.850
611.773,178.678,153.190
611.773,180.678,153.190
612.773,175.678,152.780
595.773,180.678,153.930
600.231,183.078,154.248
590.523,166.428,152.310
616.773,167.678,151.290
593.773,178.678,153.480
590.523,166.928,152.290
603.773,184.678,153.980
609.773,184.678,153.710
612.773,179.678,152.820
610.773,183.678,153.520
614.773,173.678,152.110
613.773,174.678,152.420
596.773,181.678,154.100
598.773,183.678,154.260
600.806,183.432,154.102
617.773,168.678,150.940
616.773,171.678,151.370
615.773,172.678,151.770
601.096,183.533,154.128
605.773,185.678,153.920
610.773,187.678,153.590
613.773,178.678,152.450
612.773,181.678,152.840
614.773,175.678,152.080
594.773,181.678,153.710
600.142,184.469,154.270
600.410,169.202,154.210
596.773,164.678,154.040
611.773,163.678,153.090
611.773,160.678,153.000
616.773,159.678,151.160
590.523,158.928,152.260
592.773,161.678,153.250
593.773,162.678,153.440
597.593,168.349,154.157
608.773,170.678,153.850
612.773,162.678,152.700
610.773,165.678,153.430
616.773,161.678,151.190
590.523,159.428,152.280
590.523,159.928,152.290
596.773,171.678,154.040
594.773,165.678,153.710
609.773,168.678,153.690
603.773,173.678,153.960
613.773,165.678,152.390
614.773,162.678,151.960
617.773,161.678,150.820
590.523,160.928,152.310
590.523,160.428,152.310
590.523,163.428,152.340
598.773,175.678,154.160
595.773,169.678,153.920
593.773,166.678,153.490
610.773,169.678,153.460
609.773,172.678,153.710
612.773,166.678,152.760
611.773,167.678,153.120
615.773,163.678,151.590
616.773,163.678,151.210
590.523,161.428,152.330
590.523,163.928,152.330
590.523,162.928,152.350
596.773,174.678,154.060
594.773,170.678,153.710
610.773,176.678,153.560
600.428,176.741,154.205
590.523,164.928,152.340
615.773,164.678,151.610
614.773,166.678,152.030
590.523,161.928,152.330
590.523,164.428,152.330
590.523,162.428,152.330
595.773,175.678,153.920
594.773,171.678,153.700
593.773,169.678,153.500
613.773,170.678,152.480
611.773,172.678,153.160
609.773,180.678,153.730
596.773,179.678,154.080
601.773,180.678,154.040
590.523,165.428,152.340
617.773,164.678,150.860
593.773,156.678,153.480
594.773,155.678,153.710
595.773,156.678,153.910
596.773,157.678,154.050
597.773,158.678,154.100
603.773,162.678,153.990
607.773,155.678,153.880
608.773,156.678,153.740
610.773,157.678,153.240
612.773,156.678,152.510
613.773,156.678,152.180
614.773,155.678,151.830
615.773,155.678,151.480
616.773,156.678,151.120
590.523,157.428,152.230
594.773,157.678,153.710
595.773,158.678,153.910
597.773,161.678,154.080
607.773,160.678,153.900
608.773,159.678,153.800
609.773,158.678,153.580
611.773,157.678,152.900
612.773,157.678,152.540
617.773,157.678,150.760
590.523,157.928,152.240
596.773,160.678,154.020
600.998,165.895,154.147
607.798,165.636,153.888
610.773,159.678,153.320
614.773,158.678,151.870
617.773,158.678,150.780
590.523,158.428,152.250
593.773,159.678,153.470
594.773,160.678,153.690
598.773,165.678,154.120
595.773,161.678,153.900
609.773,160.678,153.630
610.773,161.678,153.370
612.773,159.678,152.610
613.773,159.678,152.260
591.842,92.266,152.990
591.773,94.678,153.140
591.810,90.808,152.983
593.773,88.678,153.460
591.834,92.057,152.986
594.773,95.678,153.710
592.773,93.678,153.300
594.773,93.678,153.760
595.773,94.678,153.950
593.773,92.678,153.540
594.773,91.678,153.780
595.057,90.811,154.097
595.773,90.678,153.980
596.773,88.678,154.110
595.773,87.678,153.960
600.735,92.826,154.248
599.773,93.678,154.230
597.773,91.678,154.190
596.773,93.678,154.110
597.773,94.678,154.170
595.052,92.266,154.076
595.773,92.678,153.990
597.773,87.678,154.200
596.490,92.259,154.092
596.773,91.678,154.120
596.486,90.899,154.094
597.773,89.678,154.180
600.419,87.796,154.274
605.773,96.678,153.860
603.773,93.678,154.040
606.773,95.678,153.610
607.773,93.678,153.260
606.773,91.678,153.560
603.379,91.987,154.041
617.773,95.678,149.960
604.773,90.678,153.950
602.773,90.678,154.080
608.773,94.678,152.920
616.773,93.678,150.220
603.773,89.678,154.030
608.773,91.678,152.920
608.773,90.678,152.890
607.773,89.678,153.210
605.773,89.678,153.780
609.773,92.678,152.580
616.773,96.678,150.230
615.773,94.678,150.540
614.773,96.678,150.920
611.773,96.678,151.950
610.773,93.678,152.240
612.773,95.678,151.620
617.773,92.678,149.970
616.773,92.678,150.220
613.773,92.678,151.220
613.773,93.678,151.240
604.773,88.678,153.950
606.773,87.678,153.500
610.773,91.678,152.210
609.773,90.678,152.540
611.773,92.678,151.890
609.773,89.678,152.510
608.773,88.678,152.840
612.773,93.678,151.580
617.773,91.678,149.980
611.773,90.678,151.830
610.773,89.678,152.150
612.773,91.678,151.510
614.773,91.678,150.850
615.773,91.678,150.520
610.773,88.678,152.130
609.773,87.678,152.460
617.773,89.678,150.000
616.773,90.678,150.220
612.773,89.678,151.460
611.773,88.678,151.780
613.773,90.678,151.150
615.773,89.678,150.490
611.773,87.678,151.770
616.773,88.678,150.210
617.773,87.678,149.980
613.773,88.678,151.120
612.773,87.678,151.430
598.155,148.667,154.177
596.773,146.678,154.040
600.971,147.258,154.238
598.773,143.678,154.120
595.773,143.678,153.900
594.773,145.678,153.700
592.773,142.678,153.230
597.773,142.678,154.090
594.773,141.678,153.680
598.773,140.678,154.140
593.773,140.678,153.430
601.394,138.749,154.229
598.773,136.678,154.200
596.773,139.678,154.060
595.773,140.678,153.900
601.773,135.678,154.130
594.773,138.678,153.690
596.773,133.678,154.090
595.773,136.678,153.960
590.523,135.428,152.300
590.523,134.428,152.330
590.523,134.928,152.310
595.773,127.678,153.930
596.773,126.678,154.050
590.523,130.928,152.320
590.523,131.428,152.320
590.523,131.928,152.410
590.523,132.428,152.410
590.523,132.928,152.400
590.523,133.428,152.380
590.523,133.928,152.360
601.147,124.501,154.240
596.773,122.678,154.030
593.773,123.678,153.450
592.773,124.678,153.240
591.773,126.678,153.120
590.523,128.928,152.390
590.523,129.428,152.310
590.523,129.928,152.310
590.523,130.428,152.320
601.237,123.218,154.246
590.523,125.428,152.290
599.773,120.678,154.170
597.773,120.678,154.100
594.773,121.678,153.710
590.523,125.928,152.310
590.523,126.428,152.330
590.523,126.928,152.370
590.523,127.428,152.390
590.523,127.928,152.400
590.523,128.428,152.410
593.773,120.678,153.540
592.773,119.678,153.400
595.773,119.678,153.940
598.773,116.678,154.150
594.773,118.678,153.830
596.773,116.678,154.040
595.773,117.678,153.970
593.773,117.678,153.660
591.773,118.678,153.240
597.773,115.678,154.120
594.773,116.678,153.810
595.773,114.678,153.930
590.773,117.678,153.120
592.773,115.678,153.320
601.051,107.987,154.269
595.773,110.678,153.940
593.773,114.678,153.480
594.773,113.678,153.700
597.773,105.678,154.150
600.717,103.561,154.296
594.773,106.678,153.720
593.773,112.678,153.440
592.773,113.678,153.220
593.773,104.678,153.480
597.773,101.678,154.160
595.773,104.678,153.940
595.773,105.678,153.940
590.523,98.928,152.330
597.681,100.652,154.198
594.773,103.678,153.740
595.773,99.678,153.950
596.773,100.678,154.100
590.523,98.428,152.330
596.773,98.678,154.090
605.773,148.678,153.950
607.773,146.678,153.870
608.773,148.678,153.690
604.773,142.678,153.990
609.773,146.678,153.390
611.773,148.678,152.700
613.773,149.678,152.030
612.773,147.678,152.310
608.773,145.678,153.690
607.773,141.678,153.870
605.701,139.541,153.966
614.773,147.678,151.660
616.773,148.678,150.990
611.773,144.678,152.660
613.773,146.678,151.970
610.773,142.678,153.120
609.773,141.678,153.480
617.773,149.678,150.680
617.773,145.678,150.620
615.773,145.678,151.310
608.773,139.678,153.680
606.773,139.678,153.930
614.773,143.678,151.630
613.773,142.678,151.980
607.773,138.678,153.820
606.773,135.678,153.920
602.773,137.678,154.080
611.773,140.678,152.730
610.773,139.678,153.060
612.773,141.678,152.350
616.773,142.678,150.930
609.773,138.678,153.350
614.773,141.678,151.610
608.773,135.678,153.590
607.773,133.678,153.790
605.773,133.678,153.980
612.773,138.678,152.270
613.773,138.678,151.920
617.773,140.678,150.550
615.773,140.678,151.250
604.773,130.678,154.020
606.773,132.678,153.920
607.773,130.678,153.760
608.773,128.678,153.570
606.773,125.678,153.930
610.773,136.678,152.940
611.773,135.678,152.570
610.773,133.678,152.880
613.773,135.678,151.870
616.773,139.678,150.880
616.773,138.678,150.860
614.773,137.678,151.560
609.773,132.678,153.220
608.773,131.678,153.520
617.773,136.678,150.480
617.773,133.678,150.440
617.773,138.678,150.500
612.773,134.678,152.190
612.773,133.678,152.160
611.773,132.678,152.480
609.773,127.678,153.260
609.773,125.678,153.190
609.773,123.678,153.120
607.773,122.678,153.740
609.773,129.678,153.210
615.773,137.678,151.210
616.773,135.678,150.810
614.773,134.678,151.490
616.773,134.678,150.790
610.773,131.678,152.820
610.773,128.678,152.880
616.773,132.678,150.740
613.773,132.678,151.790
612.773,131.678,152.110
613.773,133.678,151.810
608.773,122.678,153.440
607.773,120.678,153.690
606.773,119.678,153.870
612.773,127.678,152.090
611.773,130.678,152.450
615.773,133.678,151.110
608.773,119.678,153.380
608.773,117.678,153.380
605.773,117.678,153.970
610.773,123.678,152.750
610.773,122.678,152.720
612.773,125.678,152.030
611.773,124.678,152.390
612.773,129.678,152.100
617.773,130.678,150.400
615.773,130.678,151.070
614.773,131.678,151.430
614.773,132.678,151.450
613.773,130.678,151.760
610.773,120.678,152.670
613.773,128.678,151.740
614.773,127.678,151.350
613.773,125.678,151.670
606.773,116.678,153.830
604.210,115.401,154.005
609.773,119.678,153.040
612.773,123.678,152.040
611.773,121.678,152.340
613.773,124.678,151.680
614.773,129.678,151.400
606.773,114.678,153.780
605.773,111.678,153.920
609.773,116.678,153.060
616.773,128.678,150.680
612.773,120.678,151.950
611.773,119.678,152.310
615.773,127.678,151.000
616.773,126.678,150.630
615.773,124.678,150.920
608.773,114.678,153.310
613.773,121.678,151.640
614.773,123.678,151.300
607.773,113.678,153.550
611.773,116.678,152.360
610.773,115.678,152.710
617.773,126.678,150.330
617.773,125.678,150.290
617.773,120.678,150.210
617.773,122.678,150.200
613.773,119.678,151.580
612.773,118.678,151.960
616.773,124.678,150.560
616.773,123.678,150.530
607.773,111.678,153.490
606.773,109.678,153.730
609.773,113.678,152.950
615.773,121.678,150.880
615.773,120.678,150.870
608.773,109.678,153.070
607.773,108.678,153.420
604.773,105.678,154.010
608.773,112.678,153.210
612.773,115.678,151.940
611.773,114.678,152.300
617.773,117.678,150.220
617.773,112.678,150.140
613.773,115.678,151.540
614.773,118.678,151.210
606.773,105.678,153.710
605.773,104.678,153.910
603.773,100.678,154.070
609.773,110.678,152.720
611.773,113.678,152.230
610.773,112.678,152.510
616.773,119.678,150.520
617.773,114.678,150.160
616.773,116.678,150.500
617.773,110.678,150.110
609.773,108.678,152.680
608.773,106.678,153.040
610.773,109.678,152.340
613.773,113.678,151.480
615.773,117.678,150.850
616.773,111.678,150.430
615.773,115.678,150.810
614.773,114.678,151.140
606.773,101.678,153.680
604.773,98.678,153.990
607.773,105.678,153.400
607.773,104.678,153.400
612.773,110.678,151.730
612.773,112.678,151.800
616.773,114.678,150.460
615.773,113.678,150.780
616.773,109.678,150.390
615.773,110.678,150.760
617.773,107.678,150.080
610.773,107.678,152.330
609.773,105.678,152.660
611.773,108.678,152.010
614.773,111.678,151.110
617.773,101.678,150.030
616.773,103.678,150.340
608.773,102.678,153.050
607.773,100.678,153.370
613.773,110.678,151.430
614.773,109.678,151.090
615.773,108.678,150.720
614.773,104.678,151.020
608.773,98.678,153.000
611.773,105.678,151.980
610.773,102.678,152.330
612.773,106.678,151.680
614.773,101.678,150.950
613.773,103.678,151.330
616.773,99.678,150.240
615.773,100.678,150.580
617.773,97.678,149.970
609.773,100.678,152.680
613.773,105.678,151.360
610.773,98.678,152.300
609.773,97.678,152.630
612.773,104.678,151.660
613.773,100.678,151.290
615.773,98.678,150.560
614.773,99.678,150.920
